Hugo_Symbol	TARGET-20-PABLDZ-04	TARGET-20-PADYIR-04	TARGET-20-PAECCE-04	TARGET-20-PAEDKB-04	TARGET-20-PAEERJ-04	TARGET-20-PAEFGT-04	TARGET-20-PAEGNK-04	TARGET-20-PAEIKD-04	TARGET-20-PAKERZ-04	TARGET-20-PAKIWK-04	TARGET-20-PAKTCX-04	TARGET-20-PALGKX-04	TARGET-20-PAMYAS-04	TARGET-20-PANLIZ-04	TARGET-20-PAPXRJ-04	TARGET-20-PARBIU-04	TARGET-20-PARCVS-04	TARGET-20-PARDDY-04	TARGET-20-PARFAL-04	TARGET-20-PARGDB-04	TARGET-20-PARLVL-04	TARGET-20-PARUBT-40	TARGET-20-PARUNX-04	TARGET-20-PARYFN-04	TARGET-20-PARYVW-04	TARGET-20-PASBBE-04	TARGET-20-PASCGR-04	TARGET-20-PASCRZ-04	TARGET-20-PASGWH-04	TARGET-20-PASGZS-04	TARGET-20-PASHYZ-04	TARGET-20-PASINN-04	TARGET-20-PASJGZ-04	TARGET-20-PASMYS-04	TARGET-20-PASPLU-04	TARGET-20-PASTUH-04	TARGET-20-PASVVS-04	TARGET-20-PASVYA-04	TARGET-20-PASWAJ-04	TARGET-20-PASXNR-04	TARGET-20-PASYJI-04	TARGET-20-PATDNN-04	TARGET-20-PATIAK-04	TARGET-20-PATJHJ-40
hsa-mir-6074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6077-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6077-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6084	0.000000	0.000000	1.630683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.038055	0.000000	0.000000	0.000000	0.000000	0.000000	0.102559	0.000000	0.000000	0.000000	0.000000	0.463059	0.000000	0.000000
hsa-mir-6085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6087	41.020029	969.439472	174.483074	11.330383	13.599119	11.793309	16.916413	488.750195	13.826342	68.656949	92.123065	986.461252	46.919792	12.710647	11.631915	33.529598	8.659458	16.679730	10.767150	41.048459	172.049762	31.375922	23.647041	60.408705	2.434433	77.614323	315.099223	39.435721	77.670971	37.877166	145.327714	32.075499	55.526379	190.889685	7.911818	49.419523	18.101621	619.169577	159.155349	71.188926	569.173397	624.202960	61.770854	36.585092
hsa-mir-6088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6089-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6089-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-610	0.291958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.607584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.203397	0.000000	0.000000	0.000000	0.000000
hsa-mir-611	0.000000	0.000000	1.630683	0.000000	0.067322	0.000000	0.000000	0.112512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.435603	0.518530	0.199544	0.000000	0.000000	0.000000	0.000000	0.133842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051279	0.000000	0.000000	0.000000	0.000000	0.000000	0.363358	1.573552
hsa-mir-612	0.729894	0.000000	1.630683	0.326838	1.077158	0.099103	0.201386	0.450046	0.260874	1.215167	0.295266	1.730634	0.381462	0.129700	0.000000	0.000000	0.000000	0.000000	0.362938	0.000000	1.039576	0.000000	0.124458	2.074119	0.079817	0.669089	3.316834	1.184764	0.711490	0.133842	0.000000	0.677651	7.242571	0.000000	0.000000	0.000000	0.102559	1.082464	3.759575	2.033969	2.151884	0.926117	0.000000	0.000000
hsa-mir-6124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6125	0.583915	1.078353	4.892049	0.326838	0.471257	0.693724	0.268514	0.337535	0.260874	0.000000	0.295266	6.922535	3.814617	0.129700	0.184634	0.139707	0.353447	0.303268	0.423427	0.141060	0.519788	0.000000	0.622291	0.259265	0.877992	1.003633	12.161724	2.369528	0.474327	0.669208	3.114165	0.677651	1.207095	2.090033	0.279241	0.810156	0.512794	1.082464	0.000000	1.627175	5.379711	0.000000	0.000000	1.180164
hsa-mir-6126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6129	0.000000	0.000000	0.000000	0.108946	0.067322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.259265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.787581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141060	2.079151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-6134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.260874	0.000000	0.000000	0.865317	0.381462	0.000000	0.092317	115.257993	0.000000	0.000000	0.000000	7.617240	0.000000	2.678432	0.373374	0.000000	0.000000	0.000000	1.105611	0.000000	0.000000	0.000000	0.000000	2.258838	0.185707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.463059	0.000000	0.000000
hsa-mir-616	2.481639	20.488710	19.568195	1.743136	2.019671	5.252482	2.953659	5.288043	12.130659	9.113754	1.476331	6.057218	10.299467	3.372212	8.216194	16.904506	4.241367	28.355541	3.750356	6.206640	16.633210	24.871158	7.156341	12.963241	2.274798	12.712691	8.844890	3.046536	2.015888	5.353663	12.456661	7.680049	5.571209	21.597008	10.611144	4.050781	15.281255	9.742179	9.398938	9.763053	26.898554	15.743992	9.083949	12.195031
hsa-mir-6165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.391312	0.000000	0.000000	0.000000	0.762923	0.000000	0.000000	0.000000	0.000000	0.454902	0.060490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-618	0.729894	112.148726	60.335268	27.454390	2.423605	0.991034	2.080987	4.162928	5.217488	15.189590	12.696448	552.937491	17.928701	2.075208	9.600946	25.566318	1.060342	27.142470	50.145886	0.282120	3.638515	41.324385	0.746749	24.630159	0.399087	10.705424	89.554516	126.939015	1.067235	4.818297	50.864700	8.357701	13.835168	1.393355	3.164727	0.810156	21.178384	36.803786	58.900011	18.712518	250.694521	13.891757	1.816790	0.393388
hsa-mir-619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-620	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.607584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062229	0.000000	0.039909	0.000000	0.000000	0.000000	0.118582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.590532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-624	23.502579	17.253650	9.784098	31.485391	16.359337	10.306758	11.613252	25.090077	17.087272	34.024682	31.593487	64.898767	1.525847	13.877951	11.908866	15.926559	10.073247	11.069275	15.485340	22.287480	4.678090	8.035297	6.347364	55.482673	6.824394	4.014534	37.590785	86.318530	17.905827	19.407028	4.152220	21.458961	36.491416	9.056810	9.214941	7.291405	6.922716	8.659714	5.639363	49.425455	23.670727	24.079046	5.813727	7.080986
hsa-mir-625	1204.178729	300.860526	182.636488	872.984227	421.101444	702.544293	1420.508801	525.879008	1191.543757	2247.451794	1126.735944	440.446296	160.976847	733.715587	857.992224	451.392212	1494.021528	954.232186	605.440496	1139.200545	279.645837	1449.031919	2524.446062	1155.802606	3361.752345	144.857767	214.488594	1279.883771	703.663425	584.753839	516.951440	1898.779211	1032.902072	424.276709	638.902577	176.614034	1140.761076	336.646396	570.202234	1240.721286	409.933959	681.622224	575.195659	337.526982
hsa-mir-626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-627	5.547193	2.156706	0.000000	5.883084	2.288961	5.549793	4.766132	5.625578	8.347980	8.506171	6.200591	3.461268	0.381462	2.594009	2.307920	0.558827	8.129287	6.671892	7.621691	10.861620	0.000000	8.035297	4.231576	15.815155	4.789048	0.000000	1.105611	8.631853	3.438867	6.424396	0.000000	12.197725	6.778304	0.696678	4.560930	0.810156	5.948408	0.000000	0.000000	11.186831	0.000000	1.852234	1.816790	0.000000
hsa-mir-628	7.006980	17.253650	13.045463	36.279015	19.792778	16.352068	19.064529	31.390724	42.131213	49.214273	37.498812	57.110915	5.340464	12.451246	21.048228	15.647146	34.284383	94.316291	66.175632	18.196740	6.237454	57.012346	13.130331	71.816358	6.944120	3.679989	5.528057	75.655653	20.277460	77.895796	11.418606	82.673470	38.627046	3.483388	29.878748	0.810156	82.662360	10.824643	13.158513	53.696790	17.215074	13.428699	5.450369	2.753717
hsa-mir-629	709.018801	183.320034	1063.205270	436.982370	203.178922	389.575626	271.535282	338.884803	655.446894	736.391342	752.338361	691.388193	457.372606	927.358396	223.591260	699.092116	425.550490	825.343364	583.301299	401.033575	550.455282	434.288679	655.583091	846.499666	901.937449	207.752132	1049.225132	640.111138	370.804774	344.642054	665.393319	394.167229	1922.624084	271.007619	256.156744	529.842101	363.827198	374.532646	1359.086423	711.482469	677.843554	582.527689	172.958392	136.112279
hsa-mir-630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-632	0.145979	2.156706	1.630683	0.871568	0.067322	0.198207	0.201386	0.450046	0.000000	0.607584	0.000000	1.730634	3.051694	0.000000	0.092317	0.139707	0.000000	0.000000	0.120979	0.423180	2.598939	0.000000	0.684520	0.259265	0.399087	4.349078	4.422445	0.677008	1.067235	0.133842	0.000000	0.451768	0.185707	2.090033	0.000000	0.000000	0.461514	0.000000	0.626596	0.203397	5.379711	0.463059	0.363358	3.933881
hsa-mir-633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
